"PLOT" "SUBPLT" "SPECIES" "IND" "SURV" "GERM" "ESTAB" "LIGHT" "LITTER" "CAGE" "GAP"
7 "14" "Inga" 6 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 1 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 2 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 3 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 4 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 5 0 0 0 3e+06 "1" 1 1
7 "14" "Maclura" 6 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 1 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 2 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 3 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 4 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 5 0 0 0 3e+06 "1" 1 1
7 "14" "C. racemosa" 6 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 1 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 2 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 3 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 4 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 5 0 0 0 3e+06 "1" 1 1
7 "14" "Strychnos" 6 0 0 0 3e+06 "1" 1 1
7 "16" "Ardisia" 1 0 0 0 100000 "0" 1 1
7 "16" "Ardisia" 2 0 0 0 100000 "0" 1 1
7 "16" "Ardisia" 3 0 0 0 100000 "0" 1 1
7 "16" "Ardisia" 4 0 0 0 100000 "0" 1 1
7 "16" "Ardisia" 5 0 0 0 100000 "0" 1 1
7 "16" "Ardisia" 6 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 1 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 2 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 3 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 4 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 5 0 0 0 100000 "0" 1 1
7 "16" "C. biflora" 6 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 1 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 2 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 3 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 4 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 5 0 0 0 100000 "0" 1 1
7 "16" "Gouania" 6 0 0 0 100000 "0" 1 1
7 "16" "Hirtella" 1 1 0 1 100000 "0" 1 1
7 "16" "Hirtella" 2 1 0 1 100000 "0" 1 1
7 "16" "Hirtella" 3 1 0 0 100000 "0" 1 1
7 "16" "Hirtella" 4 1 0 0 100000 "0" 1 1
7 "16" "Hirtella" 5 1 0 0 100000 "0" 1 1
7 "16" "Hirtella" 6 1 0 0 100000 "0" 1 1
7 "16" "Inga" 1 0 0 0 100000 "0" 1 1
7 "16" "Inga" 2 0 0 0 100000 "0" 1 1
7 "16" "Inga" 3 0 0 0 100000 "0" 1 1
7 "16" "Inga" 4 0 0 0 100000 "0" 1 1
7 "16" "Inga" 5 0 0 0 100000 "0" 1 1
7 "16" "Inga" 6 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 1 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 2 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 3 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 4 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 5 0 0 0 100000 "0" 1 1
7 "16" "Maclura" 6 0 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 1 1 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 2 1 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 3 1 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 4 1 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 5 1 0 0 100000 "0" 1 1
7 "16" "C. racemosa" 6 1 0 0 100000 "0" 1 1
7 "16" "Strychnos" 1 1 1 1 100000 "0" 1 1
7 "16" "Strychnos" 2 0 0 0 100000 "0" 1 1
7 "16" "Strychnos" 3 0 0 0 100000 "0" 1 1
7 "16" "Strychnos" 4 0 0 0 100000 "0" 1 1
7 "16" "Strychnos" 5 0 0 0 100000 "0" 1 1
7 "16" "Strychnos" 6 0 0 0 100000 "0" 1 1
8 "2" "Ardisia" 1 1 1 1 1e+06 "2" 0 1
8 "2" "Ardisia" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Ardisia" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Ardisia" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Ardisia" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Ardisia" 6 0 0 0 1e+06 "2" 0 1
8 "2" "C. biflora" 1 1 1 1 1e+06 "2" 0 1
8 "2" "C. biflora" 2 0 0 0 1e+06 "2" 0 1
8 "2" "C. biflora" 3 0 0 0 1e+06 "2" 0 1
8 "2" "C. biflora" 4 0 0 0 1e+06 "2" 0 1
8 "2" "C. biflora" 5 0 0 0 1e+06 "2" 0 1
8 "2" "C. biflora" 6 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 1 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Gouania" 6 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 1 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Hirtella" 6 0 0 0 1e+06 "2" 0 1
8 "2" "Inga" 1 1 1 1 1e+06 "2" 0 1
8 "2" "Inga" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Inga" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Inga" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Inga" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Inga" 6 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 1 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Maclura" 6 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 1 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 2 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 3 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 4 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 5 0 0 0 1e+06 "2" 0 1
8 "2" "C. racemosa" 6 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 1 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 2 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 3 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 4 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 5 0 0 0 1e+06 "2" 0 1
8 "2" "Strychnos" 6 0 0 0 1e+06 "2" 0 1
8 "4" "Ardisia" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Ardisia" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Ardisia" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Ardisia" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Ardisia" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Ardisia" 6 0 0 0 3e+06 "1" 0 1
8 "4" "C. biflora" 2 1 1 1 3e+06 "1" 0 1
8 "4" "C. biflora" 1 1 1 1 3e+06 "1" 0 1
8 "4" "C. biflora" 3 0 0 0 3e+06 "1" 0 1
8 "4" "C. biflora" 4 0 0 0 3e+06 "1" 0 1
8 "4" "C. biflora" 5 0 0 0 3e+06 "1" 0 1
8 "4" "C. biflora" 6 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Gouania" 6 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Hirtella" 6 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Inga" 6 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Maclura" 6 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 1 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 2 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 3 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 4 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 5 0 0 0 3e+06 "1" 0 1
8 "4" "C. racemosa" 6 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 1 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 2 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 3 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 4 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 5 0 0 0 3e+06 "1" 0 1
8 "4" "Strychnos" 6 0 0 0 3e+06 "1" 0 1
8 "6" "Ardisia" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Ardisia" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Ardisia" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Ardisia" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Ardisia" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Ardisia" 6 0 0 0 1e+06 "0" 0 1
8 "6" "C. biflora" 1 1 1 1 1e+06 "0" 0 1
8 "6" "C. biflora" 2 0 0 0 1e+06 "0" 0 1
8 "6" "C. biflora" 3 0 0 0 1e+06 "0" 0 1
8 "6" "C. biflora" 4 0 0 0 1e+06 "0" 0 1
8 "6" "C. biflora" 5 0 0 0 1e+06 "0" 0 1
8 "6" "C. biflora" 6 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Gouania" 6 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Hirtella" 6 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Inga" 6 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Maclura" 6 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 1 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 2 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 3 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 4 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 5 0 0 0 1e+06 "0" 0 1
8 "6" "C. racemosa" 6 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 1 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 2 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 3 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 4 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 5 0 0 0 1e+06 "0" 0 1
8 "6" "Strychnos" 6 0 0 0 1e+06 "0" 0 1
8 "7" "Ardisia" 1 0 0 0 3162 "4" 0 1
8 "7" "Ardisia" 2 0 0 0 3162 "4" 0 1
8 "7" "Ardisia" 3 0 0 0 3162 "4" 0 1
8 "7" "Ardisia" 4 0 0 0 3162 "4" 0 1
8 "7" "Ardisia" 5 0 0 0 3162 "4" 0 1
8 "7" "Ardisia" 6 0 0 0 3162 "4" 0 1
8 "7" "C. biflora" 2 1 1 0 3162 "4" 0 1
8 "7" "C. biflora" 4 1 1 1 3162 "4" 0 1
8 "7" "C. biflora" 3 1 1 1 3162 "4" 0 1
8 "7" "C. biflora" 1 1 1 1 3162 "4" 0 1
8 "7" "C. biflora" 5 0 0 0 3162 "4" 0 1
8 "7" "C. biflora" 6 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 1 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 2 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 3 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 4 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 5 0 0 0 3162 "4" 0 1
8 "7" "Gouania" 6 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 1 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 2 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 3 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 4 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 5 0 0 0 3162 "4" 0 1
8 "7" "Hirtella" 6 0 0 0 3162 "4" 0 1
8 "7" "Inga" 1 1 1 1 3162 "4" 0 1
8 "7" "Inga" 2 0 0 0 3162 "4" 0 1
8 "7" "Inga" 3 0 0 0 3162 "4" 0 1
8 "7" "Inga" 4 0 0 0 3162 "4" 0 1
8 "7" "Inga" 5 0 0 0 3162 "4" 0 1
8 "7" "Inga" 6 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 1 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 2 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 3 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 4 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 5 0 0 0 3162 "4" 0 1
8 "7" "Maclura" 6 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 1 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 2 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 3 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 4 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 5 0 0 0 3162 "4" 0 1
8 "7" "C. racemosa" 6 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 1 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 2 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 3 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 4 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 5 0 0 0 3162 "4" 0 1
8 "7" "Strychnos" 6 0 0 0 3162 "4" 0 1
8 "10" "Ardisia" 1 1 1 1 1259 "4" 1 1
8 "10" "Ardisia" 2 1 1 1 1259 "4" 1 1
8 "10" "Ardisia" 3 1 1 0 1259 "4" 1 1
8 "10" "Ardisia" 4 0 0 0 1259 "4" 1 1
8 "10" "Ardisia" 5 0 0 0 1259 "4" 1 1
8 "10" "Ardisia" 6 0 0 0 1259 "4" 1 1
8 "10" "C. biflora" 1 1 1 1 1259 "4" 1 1
8 "10" "C. biflora" 2 1 1 1 1259 "4" 1 1
8 "10" "C. biflora" 3 0 0 0 1259 "4" 1 1
8 "10" "C. biflora" 4 0 0 0 1259 "4" 1 1
8 "10" "C. biflora" 5 0 0 0 1259 "4" 1 1
8 "10" "C. biflora" 6 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 1 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 2 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 3 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 4 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 5 0 0 0 1259 "4" 1 1
8 "10" "Gouania" 6 0 0 0 1259 "4" 1 1
8 "10" "Hirtella" 1 1 1 1 1259 "4" 1 1
8 "10" "Hirtella" 2 1 1 1 1259 "4" 1 1
8 "10" "Hirtella" 3 1 0 1 1259 "4" 1 1
8 "10" "Hirtella" 4 1 0 0 1259 "4" 1 1
8 "10" "Hirtella" 5 1 0 0 1259 "4" 1 1
8 "10" "Hirtella" 6 1 0 0 1259 "4" 1 1
8 "10" "Inga" 1 1 1 0 1259 "4" 1 1
8 "10" "Inga" 4 1 1 1 1259 "4" 1 1
8 "10" "Inga" 2 1 1 1 1259 "4" 1 1
8 "10" "Inga" 3 1 1 1 1259 "4" 1 1
8 "10" "Inga" 5 0 0 0 1259 "4" 1 1
8 "10" "Inga" 6 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 1 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 2 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 3 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 4 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 5 0 0 0 1259 "4" 1 1
8 "10" "Maclura" 6 0 0 0 1259 "4" 1 1
8 "10" "C. racemosa" 2 1 1 1 1259 "4" 1 1
8 "10" "C. racemosa" 1 1 1 1 1259 "4" 1 1
8 "10" "C. racemosa" 3 1 1 1 1259 "4" 1 1
8 "10" "C. racemosa" 4 1 1 1 1259 "4" 1 1
8 "10" "C. racemosa" 5 0 0 0 1259 "4" 1 1
8 "10" "C. racemosa" 6 0 0 0 1259 "4" 1 1
8 "10" "Strychnos" 1 1 1 1 1259 "4" 1 1
8 "10" "Strychnos" 2 1 1 1 1259 "4" 1 1
8 "10" "Strychnos" 3 1 1 1 1259 "4" 1 1
8 "10" "Strychnos" 4 1 0 0 1259 "4" 1 1
8 "10" "Strychnos" 5 1 0 0 1259 "4" 1 1
8 "10" "Strychnos" 6 0 0 0 1259 "4" 1 1
8 "11" "Ardisia" 1 1 1 1 500000 "1" 1 1
8 "11" "Ardisia" 2 0 0 0 500000 "1" 1 1
8 "11" "Ardisia" 3 0 0 0 500000 "1" 1 1
8 "11" "Ardisia" 4 0 0 0 500000 "1" 1 1
8 "11" "Ardisia" 5 0 0 0 500000 "1" 1 1
8 "11" "Ardisia" 6 0 0 0 500000 "1" 1 1
8 "11" "C. biflora" 1 1 1 1 500000 "1" 1 1
8 "11" "C. biflora" 2 0 0 0 500000 "1" 1 1
8 "11" "C. biflora" 3 0 0 0 500000 "1" 1 1
8 "11" "C. biflora" 4 0 0 0 500000 "1" 1 1
8 "11" "C. biflora" 5 0 0 0 500000 "1" 1 1
8 "11" "C. biflora" 6 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 1 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 2 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 3 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 4 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 5 0 0 0 500000 "1" 1 1
8 "11" "Gouania" 6 0 0 0 500000 "1" 1 1
8 "11" "Hirtella" 2 1 0 1 500000 "1" 1 1
8 "11" "Hirtella" 1 1 0 1 500000 "1" 1 1
8 "11" "Hirtella" 3 1 0 1 500000 "1" 1 1
8 "11" "Hirtella" 4 1 0 1 500000 "1" 1 1
8 "11" "Hirtella" 5 1 1 1 500000 "1" 1 1
8 "11" "Hirtella" 6 1 1 1 500000 "1" 1 1
8 "11" "Inga" 1 1 1 1 500000 "1" 1 1
8 "11" "Inga" 2 0 0 0 500000 "1" 1 1
8 "11" "Inga" 3 0 0 0 500000 "1" 1 1
8 "11" "Inga" 4 0 0 0 500000 "1" 1 1
8 "11" "Inga" 5 0 0 0 500000 "1" 1 1
8 "11" "Inga" 6 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 1 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 2 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 3 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 4 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 5 0 0 0 500000 "1" 1 1
8 "11" "Maclura" 6 0 0 0 500000 "1" 1 1
8 "11" "C. racemosa" 2 1 1 1 500000 "1" 1 1
8 "11" "C. racemosa" 1 1 1 0 500000 "1" 1 1
8 "11" "C. racemosa" 3 0 0 0 500000 "1" 1 1
8 "11" "C. racemosa" 4 0 0 0 500000 "1" 1 1
8 "11" "C. racemosa" 5 0 0 0 500000 "1" 1 1
8 "11" "C. racemosa" 6 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 1 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 2 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 3 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 4 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 5 0 0 0 500000 "1" 1 1
8 "11" "Strychnos" 6 0 0 0 500000 "1" 1 1
8 "13" "Ardisia" 1 0 0 0 300000 "0" 1 1
8 "13" "Ardisia" 2 0 0 0 300000 "0" 1 1
8 "13" "Ardisia" 3 0 0 0 300000 "0" 1 1
8 "13" "Ardisia" 4 0 0 0 300000 "0" 1 1
8 "13" "Ardisia" 5 0 0 0 300000 "0" 1 1
8 "13" "Ardisia" 6 0 0 0 300000 "0" 1 1
8 "13" "C. biflora" 1 1 1 1 300000 "0" 1 1
8 "13" "C. biflora" 2 0 0 0 300000 "0" 1 1
8 "13" "C. biflora" 3 0 0 0 300000 "0" 1 1
8 "13" "C. biflora" 4 0 0 0 300000 "0" 1 1
8 "13" "C. biflora" 5 0 0 0 300000 "0" 1 1
8 "13" "C. biflora" 6 0 0 0 300000 "0" 1 1
8 "13" "Gouania" 1 1 1 1 300000 "0" 1 1
8 "13" "Gouania" 2 0 0 0 300000 "0" 1 1
8 "13" "Gouania" 3 0 0 0 300000 "0" 1 1
8 "13" "Gouania" 4 0 0 0 300000 "0" 1 1
8 "13" "Gouania" 5 0 0 0 300000 "0" 1 1
8 "13" "Gouania" 6 0 0 0 300000 "0" 1 1
8 "13" "Hirtella" 2 1 0 1 300000 "0" 1 1
8 "13" "Hirtella" 1 1 0 1 300000 "0" 1 1
8 "13" "Hirtella" 3 1 0 0 300000 "0" 1 1
8 "13" "Hirtella" 4 1 0 0 300000 "0" 1 1
8 "13" "Hirtella" 5 1 0 0 300000 "0" 1 1
8 "13" "Hirtella" 6 0 0 0 300000 "0" 1 1
8 "13" "Inga" 1 1 1 1 300000 "0" 1 1
8 "13" "Inga" 2 0 0 0 300000 "0" 1 1
8 "13" "Inga" 3 0 0 0 300000 "0" 1 1
8 "13" "Inga" 4 0 0 0 300000 "0" 1 1
8 "13" "Inga" 5 0 0 0 300000 "0" 1 1
8 "13" "Inga" 6 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 1 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 2 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 3 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 4 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 5 0 0 0 300000 "0" 1 1
8 "13" "Maclura" 6 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 1 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 2 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 3 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 4 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 5 0 0 0 300000 "0" 1 1
8 "13" "C. racemosa" 6 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 1 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 2 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 3 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 4 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 5 0 0 0 300000 "0" 1 1
8 "13" "Strychnos" 6 0 0 0 300000 "0" 1 1
8 "16" "Ardisia" 1 0 0 0 2e+06 "2" 1 1
8 "16" "Ardisia" 2 0 0 0 2e+06 "2" 1 1
8 "16" "Ardisia" 3 0 0 0 2e+06 "2" 1 1
8 "16" "Ardisia" 4 0 0 0 2e+06 "2" 1 1
8 "16" "Ardisia" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Ardisia" 6 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 1 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 2 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 3 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 4 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 5 0 0 0 2e+06 "2" 1 1
8 "16" "C. biflora" 6 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 1 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 2 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 3 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 4 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Gouania" 6 0 0 0 2e+06 "2" 1 1
8 "16" "Hirtella" 3 1 0 1 2e+06 "2" 1 1
8 "16" "Hirtella" 1 1 0 1 2e+06 "2" 1 1
8 "16" "Hirtella" 2 1 0 1 2e+06 "2" 1 1
8 "16" "Hirtella" 4 1 0 1 2e+06 "2" 1 1
8 "16" "Hirtella" 5 0 0 0 2e+06 "2" 1 1
8 "16" "Hirtella" 6 0 0 0 2e+06 "2" 1 1
8 "16" "Inga" 1 1 1 1 2e+06 "2" 1 1
